Genome	P56 Read Count	P56 Covered Fraction	P56 Length	E03 Read Count	E03 Covered Fraction	E03 Length	E34 Read Count	E34 Covered Fraction	E34 Length	P20 Read Count	P20 Covered Fraction	P20 Length	H12 Read Count	H12 Covered Fraction	H12 Length	H37 Read Count	H37 Covered Fraction	H37 Length	E31 Read Count	E31 Covered Fraction	E31 Length	H34 Read Count	H34 Covered Fraction	H34 Length	P64 Read Count	P64 Covered Fraction	P64 Length	E56 Read Count	E56 Covered Fraction	E56 Length	H25 Read Count	H25 Covered Fraction	H25 Length	P36 Read Count	P36 Covered Fraction	P36 Length	P53 Read Count	P53 Covered Fraction	P53 Length	H20 Read Count	H20 Covered Fraction	H20 Length	P58 Read Count	P58 Covered Fraction	P58 Length	H30 Read Count	H30 Covered Fraction	H30 Length	H39 Read Count	H39 Covered Fraction	H39 Length	H43 Read Count	H43 Covered Fraction	H43 Length	H15 Read Count	H15 Covered Fraction	H15 Length	H07 Read Count	H07 Covered Fraction	H07 Length	H16 Read Count	H16 Covered Fraction	H16 Length	H08 Read Count	H08 Covered Fraction	H08 Length	E18 Read Count	E18 Covered Fraction	E18 Length	E24 Read Count	E24 Covered Fraction	E24 Length	E02 Read Count	E02 Covered Fraction	E02 Length	P72 Read Count	P72 Covered Fraction	P72 Length	P60 Read Count	P60 Covered Fraction	P60 Length	E16 Read Count	E16 Covered Fraction	E16 Length	P41 Read Count	P41 Covered Fraction	P41 Length	H06 Read Count	H06 Covered Fraction	H06 Length	H23 Read Count	H23 Covered Fraction	H23 Length	H04 Read Count	H04 Covered Fraction	H04 Length	P51 Read Count	P51 Covered Fraction	P51 Length	E28 Read Count	E28 Covered Fraction	E28 Length	E27 Read Count	E27 Covered Fraction	E27 Length	P49 Read Count	P49 Covered Fraction	P49 Length	P33 Read Count	P33 Covered Fraction	P33 Length	P75 Read Count	P75 Covered Fraction	P75 Length	P43 Read Count	P43 Covered Fraction	P43 Length	H40 Read Count	H40 Covered Fraction	H40 Length	H19 Read Count	H19 Covered Fraction	H19 Length	E45 Read Count	E45 Covered Fraction	E45 Length	E25 Read Count	E25 Covered Fraction	E25 Length	P09 Read Count	P09 Covered Fraction	P09 Length	E38 Read Count	E38 Covered Fraction	E38 Length	E58 Read Count	E58 Covered Fraction	E58 Length	P79 Read Count	P79 Covered Fraction	P79 Length	P67 Read Count	P67 Covered Fraction	P67 Length	P65 Read Count	P65 Covered Fraction	P65 Length	P28 Read Count	P28 Covered Fraction	P28 Length	E43 Read Count	E43 Covered Fraction	E43 Length	H47 Read Count	H47 Covered Fraction	H47 Length	E01 Read Count	E01 Covered Fraction	E01 Length	H31 Read Count	H31 Covered Fraction	H31 Length	P47 Read Count	P47 Covered Fraction	P47 Length	P48 Read Count	P48 Covered Fraction	P48 Length	P01 Read Count	P01 Covered Fraction	P01 Length	P78 Read Count	P78 Covered Fraction	P78 Length	P14 Read Count	P14 Covered Fraction	P14 Length	E21 Read Count	E21 Covered Fraction	E21 Length	H10 Read Count	H10 Covered Fraction	H10 Length	P25 Read Count	P25 Covered Fraction	P25 Length	H09 Read Count	H09 Covered Fraction	H09 Length	E30 Read Count	E30 Covered Fraction	E30 Length	P69 Read Count	P69 Covered Fraction	P69 Length	H45 Read Count	H45 Covered Fraction	H45 Length	E48 Read Count	E48 Covered Fraction	E48 Length	E44 Read Count	E44 Covered Fraction	E44 Length	P05 Read Count	P05 Covered Fraction	P05 Length	P34 Read Count	P34 Covered Fraction	P34 Length	P45 Read Count	P45 Covered Fraction	P45 Length	H32 Read Count	H32 Covered Fraction	H32 Length
PK_bin.63	429	0.0048574475	4741585	60	0.00062763825	4741585	38473	0.43306088	4741585	27	0.0003397598	4741585	597	0.0069331247	4741585	2233	0.023097761	4741585	104	0.0016526119	4741585	54	0.00055993936	4741585	264773	0.97797173	4741585	301569	0.9919297	4741585	104	0.0011165043	4741585	1555	0.012457438	4741585	947	0.010538248	4741585	81	0.0010443765	4741585	98	0.0013233972	4741585	119	0.0015186905	4741585	940	0.015843015	4741585	1623	0.02858812	4741585	797	0.013379492	4741585	993	0.016316274	4741585	123	0.0013061033	4741585	17	0.00015965126	4741585	5211	0.08146706	4741585	510173	0.9966872	4741585	94	0.0011236749	4741585	47	0.00051396317	4741585	1183	0.012714947	4741585	161	0.0027663745	4741585	455879	0.98488015	4741585	130	0.0014109206	4741585	117	0.0012367172	4741585	1835	0.019529546	4741585	240	0.00293172	4741585	863	0.010887288	4741585	94481	0.6446503	4741585	273	0.0032278236	4741585	2285	0.03475146	4741585	213	0.0026754767	4741585	3578	0.05071532	4741585	140	0.0017972894	4741585	355	0.0044925907	4741585	95134	0.5992564	4741585	191	0.0025088657	4741585	2129	0.03370835	4741585	105	0.0009176257	4741585	42	0.00046651068	4741585	683	0.0071868375	4741585	49	0.00054032565	4741585	172041	0.94915015	4741585	338	0.0041616885	4741585	771	0.012262356	4741585	1383	0.024071908	4741585	32	0.00047199408	4741585	51	0.0006120316	4741585	58265	0.5107233	4741585	2232273	0.9995894	4741585	155	0.0016467067	4741585	35	0.0003907976	4741585	56	0.0006337543	4741585	22	0.00020900184	4741585	172	0.0019554642	4741585	79	0.000958962	4741585	133	0.0014916953	4741585	369	0.004378494	4741585	643	0.01093242	4741585	980	0.014958711	4741585	13703	0.10500223	4741585	110	0.0013619919	4741585	2589	0.043204963	4741585	1252	0.019635417	4741585	159	0.0017276923	4741585	4067	0.06929666	4741585
PK_bin.64	2196	0.048946086	3668710	894	0.012096895	3668710	7702	0.058138963	3668710	330	0.004942064	3668710	1226	0.014404246	3668710	778	0.0072142524	3668710	42	0.0007662094	3668710	3711	0.053638745	3668710	330	0.0060680727	3668710	761	0.009085482	3668710	1363	0.019599259	3668710	1443	0.020678112	3668710	20	0.00040831792	3668710	6271	0.07148262	3668710	57398	0.6754614	3668710	3599	0.06713858	3668710	417	0.008142099	3668710	648	0.0124651445	3668710	603	0.012287698	3668710	2851	0.0435739	3668710	223440	0.8903328	3668710	1198	0.017859956	3668710	4589	0.02511046	3668710	2095	0.008539242	3668710	37	0.00052388984	3668710	2874	0.007844992	3668710	9363	0.18267702	3668710	207	0.003665866	3668710	1439	0.0054277936	3668710	20	0.0004118614	3668710	2774	0.037208173	3668710	330	0.0040709134	3668710	21250	0.08729908	3668710	323	0.0044315304	3668710	1083	0.005552088	3668710	123329	0.8089446	3668710	6145	0.086084485	3668710	556	0.009057407	3668710	2540	0.02579926	3668710	1945	0.022858717	3668710	11963	0.16084018	3668710	839	0.008519616	3668710	18886	0.05444039	3668710	1904	0.03815783	3668710	318	0.005369462	3668710	6757	0.038256228	3668710	7441	0.04802015	3668710	6843523	0.96541566	3668710	326	0.0021994107	3668710	31556	0.102065034	3668710	481	0.009244666	3668710	2823	0.030398423	3668710	1711	0.01218003	3668710	453	0.0064183325	3668710	1433	0.020662304	3668710	1206	0.022071518	3668710	514	0.0074233175	3668710	515	0.0061811917	3668710	611679	0.80183005	3668710	1166	0.008917576	3668710	664	0.009127731	3668710	7444	0.012247629	3668710	3952	0.053390972	3668710	442	0.006477209	3668710	835	0.010802435	3668710	1025	0.0142387925	3668710	665	0.005860916	3668710	572	0.013341474	3668710	3853	0.031281296	3668710	567	0.010921277	3668710	199	0.0027541015	3668710	1486	0.029196639	3668710
PK_bin.65	4	0.00016731983	1643559	5	0.00014419926	1643559	28773	0.73653454	1643559	2	0.00013263899	1643559	49	0.0014322577	1643559	0	0	1643559	272	0.016205685	1643559	97	0.0029022384	1643559	34	0.001495535	1643559	0	0	1643559	12	0.00023424775	1643559	27	0.0003662783	1643559	10	0.0003249047	1643559	6	0.00018496446	1643559	4	0.000104042505	1643559	42	0.0013598538	1643559	28	0.0011426422	1643559	196	0.0072653308	1643559	40	0.0018514699	1643559	28	0.0012941428	1643559	13	0.0003814892	1643559	0	0	1643559	309	0.009818328	1643559	6	0.0003474168	1643559	0	0	1643559	0	0	1643559	3	0.00015454268	1643559	4	0.00009491597	1643559	0	0	1643559	0	0	1643559	2	0.00005415078	1643559	0	0	1643559	101	0.003611066	1643559	14	0.00038635667	1643559	24	0.00033646496	1643559	0	0	1643559	19	0.00042347127	1643559	79	0.0026491291	1643559	155040	0.9980749	1643559	61	0.0017681142	1643559	8	0.0003273384	1643559	2	0.000059626702	1643559	142	0.0048285457	1643559	54	0.0029831603	1643559	0	0	1643559	4	0.00010830156	1643559	0	0	1643559	24	0.00072525535	1643559	2	0.00005536765	1643559	188	0.005689482	1643559	17	0.00066502026	1643559	38	0.0016439933	1643559	2	0.00007118698	1643559	103	0.0032222755	1643559	4	0.00009795815	1643559	109	0.003723018	1643559	1	0.000050500166	1643559	2	0.000040765193	1643559	1	0.000091265356	1643559	2	0.00014784987	1643559	0	0	1643559	0	0	1643559	21	0.0006406828	1643559	13248	0.37012666	1643559	40	0.0015436014	1643559	27	0.0010477263	1643559	53788	0.85283643	1643559	0	0	1643559	80	0.003837404	1643559	10	0.0004003507	1643559	8	0.00020991033	1643559	132	0.007166156	1643559
PK_bin.66	81	0.0015176926	2120324	367	0.008535488	2120324	2267	0.047308337	2120324	30	0.0007649774	2120324	410	0.009749925	2120324	59	0.0012469792	2120324	87	0.0019199896	2120324	306	0.007005533	2120324	63	0.0019897902	2120324	54	0.0011974585	2120324	709	0.015971145	2120324	654	0.014667098	2120324	23	0.00066027645	2120324	932	0.02119063	2120324	64	0.0019284788	2120324	9	0.00029570953	2120324	90	0.0025505535	2120324	279	0.0081393225	2120324	118	0.0034192887	2120324	3001	0.06764768	2120324	2275	0.051111527	2120324	24	0.00040842814	2120324	446510	0.97509766	2120324	149	0.0036230313	2120324	29	0.00066735083	2120324	796	0.0023133256	2120324	27	0.0009064652	2120324	4936	0.21100926	2120324	58	0.00091070984	2120324	11	0.00037918735	2120324	348	0.007949257	2120324	8	0.0003626804	2120324	602	0.011254412	2120324	463	0.007895491	2120324	617	0.014984974	2120324	163	0.003775838	2120324	2382	0.05229248	2120324	227	0.005024232	2120324	932	0.0226206	2120324	363	0.008429372	2120324	29	0.00042069043	2120324	60	0.001176707	2120324	520612	0.9984894	2120324	294	0.0082713775	2120324	110	0.0016554074	2120324	184	0.0024854692	2120324	247	0.0030080308	2120324	1356	0.028971987	2120324	5	0.00010517261	2120324	1526750	0.9997793	2120324	135	0.004349335	2120324	677	0.016855914	2120324	43	0.0014587393	2120324	250	0.00603304	2120324	34	0.00030372717	2120324	574	0.015914077	2120324	160	0.0039177975	2120324	131	0.0015856067	2120324	361	0.0024727352	2120324	87130	0.86014354	2120324	653	0.0063768555	2120324	81	0.0020034674	2120324	1899	0.042260524	2120324	326	0.006931488	2120324	112	0.0026797792	2120324	78	0.002258617	2120324	716	0.011519466	2120324	58	0.0013130069	2120324	956	0.01815713	2120324	167	0.0043134918	2120324	9	0.00021977774	2120324	398	0.01259949	2120324
PK_bin.68	328	0.0040994557	3805627	419	0.005536013	3805627	1678	0.021460589	3805627	116	0.0014804393	3805627	325	0.0046315626	3805627	166	0.0021883384	3805627	193	0.0022997526	3805627	29	0.00041280978	3805627	322	0.005894167	3805627	211	0.0031235325	3805627	539	0.007436357	3805627	715	0.009513807	3805627	60	0.00068766595	3805627	771	0.0104603	3805627	251	0.0036099176	3805627	8	0.00018131046	3805627	993	0.0070151384	3805627	696	0.012172764	3805627	707	0.012797366	3805627	1582	0.023426626	3805627	2756	0.031506505	3805627	19272	0.17704546	3805627	950	0.015731178	3805627	752	0.009123595	3805627	200	0.0024973545	3805627	41	0.00024857928	3805627	4	0.000048612226	3805627	6	0.00012087364	3805627	48	0.0003224173	3805627	38	0.000520545	3805627	316	0.004502806	3805627	16	0.00013085885	3805627	697	0.009098895	3805627	13	0.00022676947	3805627	8	0.00014136962	3805627	7731	0.12576088	3805627	2682	0.034965064	3805627	21	0.00030665117	3805627	1262	0.020203767	3805627	172	0.0016472975	3805627	43	0.00068083394	3805627	157	0.0022437826	3805627	1497	0.017267589	3805627	2022	0.036160927	3805627	188	0.0026763	3805627	43479	0.4083716	3805627	6	0.00013112163	3805627	2859391	0.93376416	3805627	9	0.00012008534	3805627	3322	0.03935094	3805627	448	0.0074755093	3805627	1017	0.015298662	3805627	173	0.0027601235	3805627	187	0.0026250603	3805627	28	0.0003402856	3805627	1382	0.023861246	3805627	184	0.002537558	3805627	135	0.0021560178	3805627	847	0.006197402	3805627	126	0.0015860724	3805627	198	0.002733321	3805627	1043040	0.7778892	3805627	1795	0.023456844	3805627	201	0.0028557712	3805627	250	0.003886613	3805627	747	0.013047785	3805627	80	0.0007173588	3805627	422	0.009369284	3805627	12586	0.040310573	3805627	550	0.009198747	3805627	6	0.00010668413	3805627	1697	0.029891001	3805627
PK_bin.69	4	0.000034731307	4750757	4	0.00003725722	4750757	6393	0.04170746	4750757	68	0.00079671515	4750757	3164	0.032973483	4750757	116	0.0012637986	4750757	39	0.00079334725	4750757	158	0.0015081808	4750757	17230	0.23805006	4750757	780412	0.9969769	4750757	309	0.0032820033	4750757	332	0.002479605	4750757	31	0.00035889016	4750757	110	0.0013688345	4750757	191	0.0022697435	4750757	211	0.0021914402	4750757	37	0.0006405295	4750757	89	0.0015048129	4750757	38	0.0005733823	4750757	48	0.0007483018	4750757	8	0.00010714082	4750757	43	0.00044371875	4750757	143	0.0021421849	4750757	6720	0.0350622	4750757	1	0.000016418437	4750757	105	0.0011255048	4750757	408	0.004402246	4750757	277	0.003227696	4750757	50116	0.025020644	4750757	4	0.000028206032	4750757	580	0.005157494	4750757	316	0.0032386417	4750757	1377	0.0037570854	4750757	413	0.0038810656	4750757	1858	0.015167057	4750757	3	0.00009472175	4750757	71	0.00092974654	4750757	877	0.0068307007	4750757	963	0.009290309	4750757	23	0.00022564825	4750757	182	0.0018216044	4750757	12853	0.04037967	4750757	163	0.0019984182	4750757	111	0.0017992922	4750757	157	0.0017132007	4750757	116	0.0012448543	4750757	424	0.0043016304	4750757	193	0.0018026601	4750757	925944	0.9842004	4750757	177	0.0019257984	4750757	33	0.00050834	4750757	98	0.0015635403	4750757	65	0.00095269026	4750757	117	0.0012408549	4750757	17447	0.021852728	4750757	15118	0.011607413	4750757	152	0.0015626983	4750757	135	0.0016353183	4750757	154	0.0015974296	4750757	76	0.000945744	4750757	108	0.001063199	4750757	4	0.00003262638	4750757	15	0.0001599745	4750757	1251	0.011591626	4750757	193	0.002607374	4750757	49	0.00081439654	4750757	10291	0.05623125	4750757	171	0.002923534	4750757	115	0.0021764953	4750757	46	0.00060621917	4750757	522	0.0053599877	4750757	220	0.0036823605	4750757
PK_bin.6	16	0.0004755382	2304757	10	0.00031066182	2304757	9680	0.26817492	2304757	721	0.01805917	2304757	176	0.003560462	2304757	231	0.0049883784	2304757	32	0.0009749401	2304757	22	0.0004173976	2304757	478	0.013899947	2304757	38	0.0008491134	2304757	1801	0.044435922	2304757	26	0.0006017988	2304757	76	0.0017073384	2304757	4602	0.07929556	2304757	95	0.0031218042	2304757	106	0.0029165763	2304757	601	0.017834418	2304757	1020	0.030708227	2304757	866	0.025062947	2304757	3665	0.09496142	2304757	313	0.007855926	2304757	16	0.00026206666	2304757	2587	0.079381905	2304757	197	0.006195447	2304757	6	0.00018960785	2304757	736	0.01826787	2304757	99	0.0023186826	2304757	31	0.00091376225	2304757	101	0.0026219683	2304757	8	0.0003050213	2304757	6239	0.098998286	2304757	93	0.001927752	2304757	6924	0.14815488	2304757	5744	0.12474807	2304757	531	0.011536574	2304757	2	0.0000381819	2304757	222	0.0065139187	2304757	165	0.0040251534	2304757	9291	0.24296921	2304757	26	0.0005171912	2304757	7040	0.16842297	2304757	75	0.0016457266	2304757	1756	0.025142347	2304757	3357	0.09620971	2304757	163	0.003179077	2304757	7175	0.14058055	2304757	29255	0.47357792	2304757	68	0.0009458698	2304757	7	0.00017138466	2304757	3773	0.038162373	2304757	830	0.023805114	2304757	1127	0.031314798	2304757	74	0.0014834536	2304757	38	0.0010860147	2304757	100	0.0019017189	2304757	3959	0.1175048	2304757	101	0.0024180424	2304757	70164	0.7275474	2304757	15	0.0005276044	2304757	28	0.00064735673	2304757	63597	0.6418095	2304757	0	0	2304757	4168	0.09724583	2304757	471	0.010555994	2304757	491	0.0141841415	2304757	765	0.022148972	2304757	1047	0.022987239	2304757	22	0.0008039893	2304757	652044	0.9986337	2304757	6975	0.15664601	2304757	70	0.0016405201	2304757	2787	0.083615325	2304757
PK_bin.71	826	0.011860559	3506243	379	0.0026324473	3506243	49563	0.61485416	3506243	58	0.00056584785	3506243	862	0.011563945	3506243	2157	0.02904733	3506243	149	0.0027105936	3506243	247	0.0011736209	3506243	315211	0.9988723	3506243	130378	0.95699584	3506243	137	0.001256901	3506243	891	0.008011424	3506243	882	0.012381058	3506243	123	0.0016256717	3506243	94	0.001405493	3506243	80	0.0011659203	3506243	1033	0.022978157	3506243	1817	0.04190896	3506243	1007	0.021024784	3506243	1111	0.022715196	3506243	218	0.0028902732	3506243	32	0.00024727322	3506243	22101	0.37832746	3506243	1147256	0.99995863	3506243	176	0.0022611097	3506243	71	0.0008553315	3506243	924	0.012595818	3506243	3750	0.104133114	3506243	1730	0.015413364	3506243	168	0.0025605755	3506243	170	0.0020820005	3506243	1597	0.021166246	3506243	222	0.0027279912	3506243	868	0.012430399	3506243	35729	0.38939628	3506243	562	0.008887861	3506243	7370	0.13118371	3506243	179	0.0029302018	3506243	3525	0.07194367	3506243	125	0.001870378	3506243	334	0.0046220412	3506243	202629	0.8814298	3506243	89	0.001218113	3506243	2335	0.04782926	3506243	127	0.0010715172	3506243	38	0.00045404726	3506243	1015	0.008466613	3506243	87	0.0009779698	3506243	240831	0.99634284	3506243	320	0.0047746263	3506243	861	0.01813508	3506243	1653	0.037901536	3506243	75	0.0007335487	3506243	106	0.0012141201	3506243	68718	0.6647477	3506243	1667451	0.9999569	3506243	118	0.0016684525	3506243	110	0.0014439957	3506243	56	0.0006462758	3506243	61	0.00033654255	3506243	271	0.0026561194	3506243	149	0.0022787924	3506243	198	0.002656975	3506243	922	0.013219277	3506243	766	0.01612381	3506243	1041	0.019501787	3506243	3510	0.025332814	3506243	215	0.0032844273	3506243	2728	0.057095017	3506243	1246	0.025087822	3506243	161	0.0023150134	3506243	4643	0.1033776	3506243
PK_bin.72	31473	0.53152674	2825472	26	0.0004781502	2825472	5484	0.12295185	2825472	11	0.00022544905	2825472	1822	0.032719135	2825472	694	0.013551364	2825472	15	0.0002781836	2825472	2218	0.045718025	2825472	93	0.002473569	2825472	94	0.0022969614	2825472	3853	0.08257275	2825472	47	0.0006246744	2825472	314	0.005777088	2825472	1623	0.025845593	2825472	2603	0.068545006	2825472	2028	0.047531173	2825472	332	0.006993168	2825472	173	0.0044693416	2825472	759	0.018410021	2825472	1825	0.040569153	2825472	281	0.00547236	2825472	1204	0.020522235	2825472	5556	0.030719822	2825472	791	0.01696743	2825472	97	0.002141943	2825472	422233	0.96623677	2825472	3021	0.07679921	2825472	256	0.006338056	2825472	327	0.0062060426	2825472	24	0.0005301769	2825472	2718	0.04000889	2825472	322	0.00631045	2825472	11898	0.18989535	2825472	63840	0.63929105	2825472	788	0.013731157	2825472	247	0.0049510314	2825472	115	0.0018595123	2825472	1211	0.025035817	2825472	1928	0.043041304	2825472	13	0.00026367276	2825472	3870	0.08623267	2825472	8	0.00016138896	2825472	6296	0.016346296	2825472	575	0.013578262	2825472	191	0.0024831248	2825472	18076	0.27281848	2825472	58163	0.5770239	2825472	12845	0.15131666	2825472	88	0.0016237994	2825472	18342	0.023902556	2825472	64	0.0014114456	2825472	1946	0.03709681	2825472	39	0.0007807545	2825472	262	0.0047379695	2825472	239	0.0046732016	2825472	365	0.00724233	2825472	75	0.0016082269	2825472	14018	0.2037419	2825472	208687	0.90302753	2825472	1148	0.00895815	2825472	133771	0.8488065	2825472	2114	0.06313211	2825472	144	0.0030763003	2825472	1339	0.023437146	2825472	445	0.010284653	2825472	166	0.0029230514	2825472	520	0.008453101	2825472	51	0.0014645341	2825472	311	0.007880453	2825472	99	0.002035058	2825472	943	0.021021621	2825472	176	0.0043780296	2825472
PK_bin.73	27	0.00046708473	3277778	213	0.0030697626	3277778	2571	0.03820637	3277778	4	0.000090305075	3277778	153	0.002048644	3277778	179	0.002261593	3277778	51	0.0007541694	3277778	61	0.00094545755	3277778	19	0.00039661015	3277778	88	0.0016462372	3277778	485	0.007414779	3277778	483	0.007331186	3277778	10	0.00017481355	3277778	719	0.010018982	3277778	31	0.00074013555	3277778	9	0.00013393219	3277778	10	0.0001760339	3277778	65	0.0012264405	3277778	29	0.00062298303	3277778	1867	0.027891455	3277778	14584	0.022707151	3277778	33	0.00047227115	3277778	67469	0.67045635	3277778	1167	0.010931795	3277778	29	0.00042894913	3277778	2304	0.015120609	3277778	32	0.0007782711	3277778	218	0.0038730507	3277778	50	0.0009869491	3277778	22	0.00054091524	3277778	272	0.0039670165	3277778	12	0.00026237287	3277778	4186	0.012599694	3277778	110	0.001724949	3277778	2356	0.034903828	3277778	241	0.001983966	3277778	1775	0.024158439	3277778	134	0.0023177287	3277778	1040	0.012147253	3277778	260	0.0013167456	3277778	72	0.0011272881	3277778	186	0.001724949	3277778	327438	0.9867859	3277778	78	0.0015885761	3277778	230	0.002546237	3277778	3814	0.009836847	3277778	122	0.0013567117	3277778	1657	0.01650478	3277778	7	0.00009427118	3277778	924839	0.99925804	3277778	33	0.0006168813	3277778	366	0.005261186	3277778	348	0.0025245761	3277778	42	0.0007029152	3277778	10	0.0001418644	3277778	81	0.0018747456	3277778	25	0.0004689152	3277778	79	0.0010284407	3277778	26	0.0005091864	3277778	4964	0.06808393	3277778	148	0.0015504406	3277778	808	0.0032256609	3277778	1270	0.018443592	3277778	104	0.0015428135	3277778	72	0.0013841694	3277778	26	0.000489661	3277778	298	0.004435322	3277778	53	0.0008441694	3277778	89	0.0020446777	3277778	18	0.000352983	3277778	8	0.0001778644	3277778	59	0.0013975932	3277778
PK_bin.74	48	0.0011274029	2048070	2	0.000043455548	2048070	2395	0.06434399	2048070	8	0.00027342816	2048070	50	0.0011425391	2048070	269	0.006298125	2048070	14	0.00049265893	2048070	10	0.00023094914	2048070	3336	0.103512086	2048070	72912	0.9411495	2048070	4	0.00013036664	2048070	174	0.0024759895	2048070	136	0.0030164984	2048070	15	0.0005087717	2048070	19	0.00047459317	2048070	2	0.00014647937	2048070	54	0.0018764007	2048070	54	0.0019730772	2048070	39	0.0017211325	2048070	28	0.0010180316	2048070	2	0.000038084636	2048070	2	0.000029295874	2048070	539	0.019762997	2048070	46996	0.7819562	2048070	11	0.000260245	2048070	2	0.000038084636	2048070	90	0.0021229743	2048070	197	0.010199847	2048070	351	0.0041976105	2048070	10	0.000326649	2048070	9	0.0002958883	2048070	220	0.005061839	2048070	28	0.0007074954	2048070	35	0.0004951003	2048070	5234	0.11785681	2048070	24	0.000728979	2048070	327	0.009260914	2048070	27	0.00050193595	2048070	445	0.013557154	2048070	5	0.00013866714	2048070	35	0.0008310263	2048070	6330	0.12124927	2048070	22	0.0006337674	2048070	91	0.0033582835	2048070	17	0.00025731543	2048070	6	0.0001625921	2048070	72	0.0017147851	2048070	12	0.00026805725	2048070	10755	0.3296328	2048070	32	0.00084518595	2048070	33	0.0012626521	2048070	39	0.0013358919	2048070	11	0.00040086522	2048070	16	0.00033153163	2048070	29884	0.5636648	2048070	231031	0.99224734	2048070	20	0.00041795446	2048070	4	0.00008935241	2048070	8	0.00018651706	2048070	7	0.00027098684	2048070	35	0.00094772154	2048070	7	0.00027293988	2048070	16	0.000369128	2048070	65	0.0015458456	2048070	107	0.003410528	2048070	67	0.0018173207	2048070	499	0.009578774	2048070	26	0.0009408858	2048070	113	0.004185892	2048070	45	0.0017670294	2048070	5	0.00011620697	2048070	139	0.0051526558	2048070
PK_bin.7	58	0.00035182427	2191435	95	0.0023167469	2191435	343	0.008191893	2191435	29	0.00062561745	2191435	113	0.0025645297	2191435	49	0.0012352637	2191435	12	0.0004394381	2191435	91	0.0019106203	2191435	301	0.00882253	2191435	48	0.0012192924	2191435	106	0.0029948412	2191435	948	0.01357923	2191435	107	0.0025914526	2191435	202	0.0046731937	2191435	73	0.00197268	2191435	25	0.00075064966	2191435	351	0.010926174	2191435	584	0.018810049	2191435	382	0.011716068	2191435	591	0.015977658	2191435	687	0.0121185435	2191435	18	0.00043989441	2191435	784	0.021605933	2191435	59	0.0014606867	2191435	20	0.00071186235	2191435	22	0.00031805644	2191435	180	0.0015788741	2191435	16	0.0003604944	2191435	1457	0.007523837	2191435	4	0.00013142073	2191435	62	0.0013771798	2191435	34	0.00097424746	2191435	212	0.005162371	2191435	30	0.00077392213	2191435	10	0.00030345412	2191435	46951	0.759224	2191435	1005	0.024047714	2191435	64	0.0015861753	2191435	999	0.030430745	2191435	103	0.002291649	2191435	29	0.000792175	2191435	26	0.00067763816	2191435	348	0.0072098877	2191435	106834	0.9608804	2191435	19	0.0003445231	2191435	30	0.00040065072	2191435	31	0.0009308969	2191435	616325	0.9994524	2191435	9	0.00025508399	2191435	623	0.013627144	2191435	314	0.0095855	2191435	654	0.019149097	2191435	40	0.0011275717	2191435	302	0.0049168696	2191435	158961	0.9771821	2191435	2769	0.034927342	2191435	55	0.0013895005	2191435	38	0.0008076899	2191435	28	0.0005083427	2191435	25	0.00050058524	2191435	34	0.00059230597	2191435	82	0.0019334363	2191435	458	0.010301925	2191435	63	0.0015889131	2191435	199677	0.99188703	2191435	450	0.0122006815	2191435	125	0.0028278274	2191435	11	0.00032672656	2191435	966	0.027233297	2191435	424	0.011749835	2191435	1236	0.036056284	2191435	1562	0.048507486	2191435
PK_bin.8	505	0.008170023	4254578	264	0.0035604	4254578	16766	0.08614415	4254578	487	0.0058358316	4254578	826	0.009486017	4254578	883	0.00884506	4254578	48	0.0008705916	4254578	257	0.0033262994	4254578	563	0.009854562	4254578	2596	0.03751747	4254578	393	0.0049419706	4254578	1960	0.0143391425	4254578	793	0.0102068875	4254578	2359	0.024408296	4254578	2034	0.02987676	4254578	432	0.007380991	4254578	358	0.006654479	4254578	845	0.013830749	4254578	280	0.004863937	4254578	878	0.0119530065	4254578	223122	0.15065302	4254578	842	0.010658401	4254578	36497	0.135491	4254578	16363	0.07600589	4254578	4758	0.07445462	4254578	38033	0.09490013	4254578	848	0.013591478	4254578	509	0.011162329	4254578	39707	0.3088673	4254578	110	0.0015707785	4254578	263	0.0034652085	4254578	360	0.004938445	4254578	1453569	0.9931528	4254578	2034	0.025837814	4254578	9832	0.072585575	4254578	286	0.003003823	4254578	7053	0.08342543	4254578	2105	0.027538102	4254578	20537	0.16535294	4254578	233	0.0023043414	4254578	435	0.0069727246	4254578	3656	0.02838989	4254578	179945	0.15605003	4254578	891	0.013963782	4254578	131	0.0016396455	4254578	138921	0.643426	4254578	3695	0.031621467	4254578	12334	0.06391868	4254578	626	0.0087019205	4254578	275362	0.17046157	4254578	287	0.0047971853	4254578	1375	0.015320674	4254578	10525	0.06586317	4254578	262	0.0031363862	4254578	1418	0.015524924	4254578	3646	0.04535021	4254578	262	0.0027861753	4254578	463	0.0044347523	4254578	447	0.0052886563	4254578	8879	0.057504646	4254578	846	0.010924938	4254578	16581	0.07338753	4254578	544	0.0064502284	4254578	603	0.007826628	4254578	261821	0.9029899	4254578	607	0.007839556	4254578	4304	0.048000764	4254578	802	0.015727295	4254578	934	0.015249221	4254578	4149	0.05624694	4254578	2955	0.032524023	4254578	1462	0.026254542	4254578
